title,url,time_published,summary,source,overall_sentiment_score,overall_sentiment_label,type,topic,topic_relevance_score,ticker,ticker_sentiment_score,ticker_sentiment_label
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,topic,Manufacturing,0.166667,,,
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,topic,Real Estate & Construction,0.166667,,,
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,MARA,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,NVDA,-0.025289,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,C,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,COP,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,SMCI,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,ALNY,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,RMD,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,IVZ,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,COIN,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,QCOM,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,XOM,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,MCHP,0.170984,Somewhat-Bullish
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,CLSK,-0.032593,Neutral
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,MRVL,0.170984,Somewhat-Bullish
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,FOREX:USD,0.226067,Somewhat-Bullish
"Semiconductor, Nvidia Woes Deepen; Nasdaq 100 Slips, Dow Rallies; Bitcoin Sinks To $60,400: What's Driving Markets Monday?",https://markets.businessinsider.com/news/stocks/semiconductor-nvidia-woes-deepen-nasdaq-100-slips-dow-rallies-bitcoin-sinks-to-60-400-what-s-driving-markets-monday-1033501205,20240624T173222,"Semiconductor, Nvidia Woes Deepen. Nasdaq 100 Slips, Dow Rallies. Bitcoin Sinks To $60400: What's Driving ... - Markets Insider ...",Business Insider,0.0099,Neutral,ticker,,,CRYPTO:BTC,-0.060181,Neutral
Crypto Biz: US dollar exposure via digital assets takes off,https://cointelegraph.com/news/cryptobiz-us-dollar-exposure-digital-assets-takes-off,20240621T210000,"This week's Crypto Biz explores Hashdex filing for a combined spot Bitcoin and Ether ETF, Coinbase's pre-launch market, Ripple's challenges with regulators in the U.S., and more stablecoins delisting in Europe.",Cointelegraph,0.063987,Neutral,topic,Finance,1.0,,,
Crypto Biz: US dollar exposure via digital assets takes off,https://cointelegraph.com/news/cryptobiz-us-dollar-exposure-digital-assets-takes-off,20240621T210000,"This week's Crypto Biz explores Hashdex filing for a combined spot Bitcoin and Ether ETF, Coinbase's pre-launch market, Ripple's challenges with regulators in the U.S., and more stablecoins delisting in Europe.",Cointelegraph,0.063987,Neutral,topic,Blockchain,0.990678,,,
Crypto Biz: US dollar exposure via digital assets takes off,https://cointelegraph.com/news/cryptobiz-us-dollar-exposure-digital-assets-takes-off,20240621T210000,"This week's Crypto Biz explores Hashdex filing for a combined spot Bitcoin and Ether ETF, Coinbase's pre-launch market, Ripple's challenges with regulators in the U.S., and more stablecoins delisting in Europe.",Cointelegraph,0.063987,Neutral,topic,Financial Markets,0.904684,,,
Crypto Biz: US dollar exposure via digital assets takes off,https://cointelegraph.com/news/cryptobiz-us-dollar-exposure-digital-assets-takes-off,20240621T210000,"This week's Crypto Biz explores Hashdex filing for a combined spot Bitcoin and Ether ETF, Coinbase's pre-launch market, Ripple's challenges with regulators in the U.S., and more stablecoins delisting in Europe.",Cointelegraph,0.063987,Neutral,ticker,,,COIN,0.177927,Somewhat-Bullish
Crypto Biz: US dollar exposure via digital assets takes off,https://cointelegraph.com/news/cryptobiz-us-dollar-exposure-digital-assets-takes-off,20240621T210000,"This week's Crypto Biz explores Hashdex filing for a combined spot Bitcoin and Ether ETF, Coinbase's pre-launch market, Ripple's challenges with regulators in the U.S., and more stablecoins delisting in Europe.",Cointelegraph,0.063987,Neutral,ticker,,,FOREX:USD,0.110412,Neutral
Crypto Biz: US dollar exposure via digital assets takes off,https://cointelegraph.com/news/cryptobiz-us-dollar-exposure-digital-assets-takes-off,20240621T210000,"This week's Crypto Biz explores Hashdex filing for a combined spot Bitcoin and Ether ETF, Coinbase's pre-launch market, Ripple's challenges with regulators in the U.S., and more stablecoins delisting in Europe.",Cointelegraph,0.063987,Neutral,ticker,,,CRYPTO:BTC,0.164585,Somewhat-Bullish
Crypto Biz: US dollar exposure via digital assets takes off,https://cointelegraph.com/news/cryptobiz-us-dollar-exposure-digital-assets-takes-off,20240621T210000,"This week's Crypto Biz explores Hashdex filing for a combined spot Bitcoin and Ether ETF, Coinbase's pre-launch market, Ripple's challenges with regulators in the U.S., and more stablecoins delisting in Europe.",Cointelegraph,0.063987,Neutral,ticker,,,CRYPTO:ETH,0.164585,Somewhat-Bullish
Crypto Biz: US dollar exposure via digital assets takes off,https://cointelegraph.com/news/cryptobiz-us-dollar-exposure-digital-assets-takes-off,20240621T210000,"This week's Crypto Biz explores Hashdex filing for a combined spot Bitcoin and Ether ETF, Coinbase's pre-launch market, Ripple's challenges with regulators in the U.S., and more stablecoins delisting in Europe.",Cointelegraph,0.063987,Neutral,ticker,,,CRYPTO:TUSD,0.016191,Neutral
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,topic,Technology,0.5,,,
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,topic,Finance,0.5,,,
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,topic,Blockchain,0.310843,,,
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,topic,Economy - Monetary,0.158519,,,
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,topic,Economy - Fiscal,0.158519,,,
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,topic,Financial Markets,0.972476,,,
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,topic,Earnings,0.158519,,,
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,ticker,,,MSTR,-0.080144,Neutral
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,ticker,,,COIN,0.035003,Neutral
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,ticker,,,FOREX:CHF,0.088045,Neutral
Bitcoin price drop and crypto market turmoil intensifies - Is Germany to blame?,https://cointelegraph.com/news/bitcoin-price-drop-and-crypto-market-turmoil-intensifies-is-germany-to-blame,20240621T200349,"Some traders say Germany's Bitcoin selling is behind this week's drop, but a negative reaction to concerning macroeconomic data is the likely culprit.",Cointelegraph,-0.1853,Somewhat-Bearish,ticker,,,FOREX:EUR,0.088045,Neutral
